1997.11				161.50
1997.12				161.30
1998.01				161.60
1998.02				161.90
1998.03				162.20
1998.04				162.50
1998.05				162.80
1998.06				163.00
1998.07				163.20
1998.08				163.40
1998.09				163.60
1998.10				164.00
1998.11				164.00
1998.12				163.90
1999.01				164.30
1999.02				164.50
1999.03				165.00
1999.04				166.20
1999.05				166.20
1999.06				166.20
1999.07				166.70
1999.08				167.10
1999.09				167.90
1999.10				168.20
1999.11				168.30
1999.12				168.30
2000.01				168.80
2000.02				169.80
2000.03				171.20
2000.04				171.30
2000.05				171.50
2000.06				172.40
2000.07				172.80
